date,price
03/12/18-17:57:27,0.798526
03/12/18-19:06:38,0.804676
04/02/18-14:36:33,0.494307
04/06/18-13:00:47,0.470049
04/09/18-21:52:38,0.489823
04/10/18-23:07:39,0.492057
04/14/18-23:10:25,0.639719
04/16/18-13:35:09,0.643329
04/18/18-14:24:40,0.685877
05/05/18-19:01:48,0.904681
05/06/18-17:29:37,0.863
05/06/18-22:59:41,0.834618
